MONOGRAFIA,"S3","Santa Anna, Antonio López de"
MONOGRAFIA,"S4","Satélites 1"
MONOGRAFIA,"S5","Satélites 2"
MONOGRAFIA,"S6","Segunda guerra mundial"
MONOGRAFIA,"S7","Segundo imperio, El"
MONOGRAFIA,"S8","Seguridad industrial"
MONOGRAFIA,"S9","Seguridad social"
MONOGRAFIA,"S10","Seguridad social (Hospitales, Institutos nacionales de salud)"
MONOGRAFIA,"S12","Selva, La"
MONOGRAFIA,"S13","Selva tropical húmeda"
MONOGRAFIA,"S14","Selva tropical húmeda y selva tropical seca"
MONOGRAFIA,"S15","Selva tropical seca"
MONOGRAFIA,"S16","Selva y bosque, La"
MONOGRAFIA,"S17","Senectud, La"
MONOGRAFIA,"S18","Sentido del gusto"
MONOGRAFIA,"S19","Sentido del oído"
MONOGRAFIA,"S20","Sentido del olfato"
MONOGRAFIA,"S21","Sentido del tacto"
MONOGRAFIA,"S22","Sentido de la vista"
MONOGRAFIA,"S23","Sentidos, Los"
MONOGRAFIA,"S24","Señalizaciones"
MONOGRAFIA,"S25","Señales de transito"
MONOGRAFIA,"S26","Señalamientos viales"
MONOGRAFIA,"S27","Separaciones de mezclas"
MONOGRAFIA,"S28","Seres vivos y la energía"
MONOGRAFIA,"S29","Serpientes, Las"
MONOGRAFIA,"S30","Servicios públicos"
MONOGRAFIA,"S31-A","Servicio social"
MONOGRAFIA,"S31-B","Servicios de la Ciudad de México"
MONOGRAFIA,"S32","Servicios sociales"
MONOGRAFIA,"S33","Servidores públicos 1"
MONOGRAFIA,"S34","Servidores públicos 2"
MONOGRAFIA,"S35","Sexualidad, adulto y vejez"
MONOGRAFIA,"S36","Sexualidad, infancia y niñez"
MONOGRAFIA,"S37","Sexualidad, pubertad y adolescencia"
MONOGRAFIA,"S38","SIDA, El"
MONOGRAFIA,"S39","Siete maravillas del mundo antiguo"
MONOGRAFIA,"S40","Siete maravillas del mundo moderno"
MONOGRAFIA,"S41-A","Silabario"
MONOGRAFIA,"S41-B","Simbiosis"
MONOGRAFIA,"S42","Símbolos patrios, Los"
MONOGRAFIA,"S43","Sismos, medidas de seguridad, Los"
MONOGRAFIA,"S44","Sismos y maremotos"
MONOGRAFIA,"S45","Sistemas de numeración"
MONOGRAFIA,"S46","Sistemas de numeración matemáticas"
MONOGRAFIA,"S47","Sistema educativo mexicano"
MONOGRAFIA,"S48","Sistema endocrino y las glándulas"
MONOGRAFIA,"S49","Sistema inmunológico"
MONOGRAFIA,"S50","Sistema linfático"
MONOGRAFIA,"S51","Sistema métrico decimal"
MONOGRAFIA,"S52","Sistema muscular"
MONOGRAFIA,"S53","Sistema nervioso"
MONOGRAFIA,"S54","Sistema óseo"
MONOGRAFIA,"S55","Sistema político mexicano"
MONOGRAFIA,"S56","Sistema solar"
MONOGRAFIA,"S57","Sistema solar y las galaxias"
MONOGRAFIA,"S58","Sistema urinario, El"
MONOGRAFIA,"S59","Socialismo, El"
MONOGRAFIA,"S60","Sol, El"
MONOGRAFIA,"S61","Sonido, El"
MONOGRAFIA,"S62","Sor Juana Inés de la Cruz"
MONOGRAFIA,"S63","Suelos"
MONOGRAFIA,"S64","Surrealismo, El"
MONOGRAFIA,"S65","La sustentabilidad"
MONOGRAFIA,"T1","Tabaquismo, El"
MONOGRAFIA,"T2","Tablas de multiplicar, Las"
MONOGRAFIA,"T3","Tabla periódica de los elementos"
MONOGRAFIA,"T4","Tabla periódica de los elementos y sus aplicaciones"
MONOGRAFIA,"T5","Tacto, El"
MONOGRAFIA,"T6","Taiga, La"
MONOGRAFIA,"T7","Tarahumaras, Los"
MONOGRAFIA,"T8","Taxonomía, La"
MONOGRAFIA,"T9","Teclado de la computadora, El"
MONOGRAFIA,"T10","Teclado de la computadora, Código ASCII"
MONOGRAFIA,"T11","Tejido animal y vegetal"
MONOGRAFIA,"T12","Tejido animal y vegetal"
MONOGRAFIA,"T13","Telescopio, El"
MONOGRAFIA,"T14","Tercer mundo. Países en vías de desarrollo"
MONOGRAFIA,"T15","Teorías sobre el origen de la vida"
MONOGRAFIA,"T16","Termómetro y sus aplicaciones"
MONOGRAFIA,"T17","Terrorismo, El"
MONOGRAFIA,"T18","Tierra, La"
MONOGRAFIA,"T19","Tortugas, Las"
MONOGRAFIA,"T20","Tradiciones mexicanas 1"
MONOGRAFIA,"T21","Tradiciones mexicanas 2"
MONOGRAFIA,"T22","Tradiciones y leyendas de México"
MONOGRAFIA,"T23","Trajes típicos de América 1"
MONOGRAFIA,"T24","Trajes típicos de América 2"
MONOGRAFIA,"T25","Trajes típicos de Asia"
MONOGRAFIA,"T26","Trajes típicos de Asia y África"
MONOGRAFIA,"T27","Trajes típicos de Europa 1"
MONOGRAFIA,"T28","Trajes típicos de Europa 2"
MONOGRAFIA,"T29","Trajes típicos y escudos de la república mexicana 1"
MONOGRAFIA,"T30","Trajes típicos y escudos de la república mexicana 2"
MONOGRAFIA,"T31","Trajes típicos y escudos de la república mexicana 3"
MONOGRAFIA,"T32","Trajes típicos y escudos de la república mexicana 4"
MONOGRAFIA,"T33","Transportes aéreos"
MONOGRAFIA,"T34","Transportes aéreos y su historia 1"
MONOGRAFIA,"T35","Transportes marítimos"
MONOGRAFIA,"T36","Transportes marítimos y su historia"
MONOGRAFIA,"T37","Transportes modernos"
MONOGRAFIA,"T38","Transportes modernos marítimos, terrestres y aéreos"
MONOGRAFIA,"T40","Transportes terrestre"
MONOGRAFIA,"T41","Transportes terrestres y su historia"
MONOGRAFIA,"T42-A","Tres carabelas, Las"
MONOGRAFIA,"T42-B","Tres poderes, Los"
MONOGRAFIA,"T43","Trece colonias, Las"
MONOGRAFIA,"T44-A","Tribus urbanas"
MONOGRAFIA,"T44-B","Trigo y sus derivados, el"
MONOGRAFIA,"T45","Triunfo de la república"
MONOGRAFIA,"T46-A","Tundra, La"
MONOGRAFIA,"T46-B","Turismo"
MONOGRAFIA,"T47","(Tzales y Tzolziles) Tzeltales y tzotziles"
MONOGRAFIA,"U1","Universo, el"
MONOGRAFIA,"U2","Usos del sonido, Los"
MONOGRAFIA,"U3","Útiles escolares"
MONOGRAFIA,"V1","Vaca y sus derivados"
MONOGRAFIA,"V2","Vacunas y sueros"
MONOGRAFIA,"V3","Valores éticos y cívicos"
MONOGRAFIA,"V4","Valores éticos, cívicos y morales 1"
MONOGRAFIA,"V5","Valores éticos, cívicos y morales 2"
MONOGRAFIA,"V6","Valles y cañones"
MONOGRAFIA,"V7","Vegetación de México, La"
MONOGRAFIA,"V8","Verano, El"
MONOGRAFIA,"V9","Verduras, Las"
MONOGRAFIA,"V10","Vertebrados, Los"
MONOGRAFIA,"V11","Vía láctea y las galaxias"
MONOGRAFIA,"V12","Vía láctea, La galaxia"
MONOGRAFIA,"V13","Vicente Guerrero"
MONOGRAFIA,"V14","Vida en las aguas oceánicas"
MONOGRAFIA,"V15","Vida urbana y rural (La ciudad y el campo)"
MONOGRAFIA,"V16","VIH, SIDA, El"
MONOGRAFIA,"V17","Vikingos, Los"
MONOGRAFIA,"V18","Violencia intrafamiliar"
MONOGRAFIA,"V19","Violencia intrafamiliar"
MONOGRAFIA,"V20","Virus, Los (Del zika y del chikungunya)"
MONOGRAFIA,"V21","Virreyes, Los (Virreinato)"
MONOGRAFIA,"V22","Vista, La"
MONOGRAFIA,"V23","Vitaminas, Las"
MONOGRAFIA,"V24","Vitaminas y alimentos"
MONOGRAFIA,"V25","Vivíparos, Los"
MONOGRAFIA,"V26","Vocales, Las"
MONOGRAFIA,"V27","Volcanes, Los"
MONOGRAFIA,"V28","Voto, El"
MONOGRAFIA,"Y1","Yacimientos de carbón mineral y urbano"
MONOGRAFIA,"Z1","Zonas volcánicas y sísmicas de México"
MONOGRAFIA,"Z2","Zoológico, Al"
MAPA,"1","REPÚBLICA MEXICANA CONTORNO"
MAPA,"2","REPÚBLICA MEXICANA DIVISIÓN POLÍTICA C/N"
MAPA,"3","REPÚBLICA MEXICANA DIVISIÓN POLÍTICA S/N"
MAPA,"4","REPÚBLICA MEXICANA OROGRAFÍA C/N"
MAPA,"5","REPÚBLICA MEXICANA OROGRAFÍA S/N"
MAPA,"6","REPÚBLICA MEXICANA HIDROGRAFÍA C/N"
MAPA,"7","REPÚBLICA MEXICANA HIDROGRAFÍA S/N"
MAPA,"8","PLANISFERIO CONTORNO"
MAPA,"9","PLANISFERIO DIVISIÓN POLÍTICA C/N"
MAPA,"10","PLANISFERIO DIVISIÓN POLÍTICA S/N"
MAPA,"11","PLANISFERIO OROGRAFÍA C/N"
MAPA,"12","PLANISFERIO OROGRAFÍA S/N"
MAPA,"13","PLANISFERIO HIDROGRAFÍA C/N"
MAPA,"14","PLANISFERIO HIDROGRAFÍA S/N"
MAPA,"15","PLANISFERIO USOS HORARIOS C/N"
MAPA,"16","PLANISFERIO USOS HORARIOS S/N"
MAPA,"17","PLANISFERIO MERIDIANOS Y PARALELOS C/N"
MAPA,"18","PLANISFERIO MERIDIANOS Y PARALELOS S/N"
MAPA,"19","MAPAMUNDI DIVISIÓN POLÍTICA C/N"
MAPA,"20","MAPAMUNDI DIVISIÓN POLÍTICA S/N"
MAPA,"21","EUROASIÁTICO AFRICANO DIVISIÓN POLÍTICA C/N"
MAPA,"22","EUROASIÁTICO AFRICANO DIVISIÓN POLÍTICA S/N"
MAPA,"23","OCEANÍA CONTORNO"
MAPA,"24","OCEANÍA DIVISIÓN POLÍTICA C/N"
MAPA,"25","OCEANÍA DIVISIÓN POLÍTICA S/N"
MAPA,"26","ÁFRICA CONTORNO"
MAPA,"27","ÁFRICA DIVISIÓN POLÍTICA C/N"
MAPA,"28","ÁFRICA DIVISIÓN POLÍTICA S/N"
MAPA,"29","ÁFRICA OROGRAFÍA C/N"
MAPA,"30","ÁFRICA OROGRAFÍA S/N"
MAPA,"31","ÁFRICA HIDROGRAFÍA C/N"
MAPA,"32","ÁFRICA HIDROGRAFÍA S/N"
MAPA,"33","ASIA CONTORNO"
MAPA,"34","ASIA DIVISIÓN POLÍTICA C/N"
MAPA,"35","ASIA DIVISIÓN POLÍTICA S/N"
MAPA,"36","ASIA OROGRAFÍA C/N"
MAPA,"37","ASIA OROGRAFÍA S/N"
MAPA,"38","ASIA HIDROGRAFÍA C/N"
MAPA,"39","ASIA HIDROGRAFÍA S/N"
MAPA,"40","EUROPA CONTORNO"
MAPA,"41","EUROPA DIVISIÓN POLÍTICA C/N"
MAPA,"42","EUROPA DIVISIÓN POLÍTICA S/N"
MAPA,"43","EUROPA OROGRAFÍA C/N"
MAPA,"44","EUROPA OROGRAFÍA S/N"
MAPA,"45","EUROPA HIDROGRAFÍA C/N"
MAPA,"46","EUROPA HIDROGRAFÍA S/N"
MAPA,"47","AMÉRICA CONTORNO"
MAPA,"48","AMÉRICA DIVISIÓN POLÍTICA C/N"
MAPA,"49","AMÉRICA DIVISIÓN POLÍTICA S/N"
MAPA,"50","AMÉRICA  HIDROGRAFÍA C/N"
MAPA,"51","AMÉRICA  HIDROGRAFÍA S/N"
MAPA,"52","AMÉRICA OROGRAFÍA C/N"
MAPA,"53","AMÉRICA OROGRAFÍA S/N"
MAPA,"54","AMÉRICA DEL NORTE CONTORNO"
MAPA,"55","AMÉRICA DEL NORTE DIVISIÓN POLÍTICA C/N"
MAPA,"56","AMÉRICA DEL NORTE DIVISIÓN POLÍTICA S/N"
MAPA,"57","AMÉRICA CENTRAL CONTORNO"
MAPA,"58","AMÉRICA CENTRAL DIVISIÓN POLÍTICA C/N"
MAPA,"59","AMÉRICA CENTRAL DIVISIÓN POLÍTICA S/N"
MAPA,"60","AMÉRICA DEL SUR CONTORNO"
MAPA,"61","AMÉRICA DEL SUR DIVISIÓN POLÍTICA C/N"
MAPA,"62","AMÉRICA DEL SUR DIVISIÓN POLÍTICA S/N"
MAPA,"199","E.U. DIVISIÓN POLÍTICA C/N (Estados Unidos/USA)"
MAPA,"200","E.U. DIVISIÓN POLÍTICA S/N (Estados Unidos/USA)"
MAPA,"79","D.F. C/N (Ciudad de México)"
MAPA,"80","D.F. S/N (Ciudad de México)"
MAPA,"91","ESTADO DE MÉXICO C/N"
MAPA,"92","ESTADO DE MÉXICO S/N"
MAPA,"357","ESTADO DE MÉXICO HIDROGRAFÍA C/N"
MAPA,"358","ESTADO DE MÉXICO HIDROGRAFÍA S/N"
MAPA,"359","ESTADO DE MÉXICO OROGRAFÍA C/N"
MAPA,"360","ESTADO DE MÉXICO OROGRAFÍA S/N"
MAPA,"361","TULTITLÁN S/N"
MAPA,"362","TULTITLÁN C/N"
MAPA,"100","REPÚBLICA MEXICANA MERIDIANOS Y PARALELOS C/N"
MAPA,"101","REPÚBLICA MEXICANA CLIMA S/N"
MAPA,"102","REPÚBLICA MEXICANA CLIMA C/N"
MAPA,"103","REPÚBLICA MEXICANA HUSOS HORARIOS S/N"
MAPA,"104","REPÚBLICA MEXICANA HUSOS HORARIOS C/N"
MAPA,"105","REPÚBLICA MEXICANA VÍAS FÉRREAS S/N"
MAPA,"106","REPÚBLICA MEXICANA VÍAS FÉRREAS C/N"
MAPA,"107","REPÚBLICA MEXICANA RUTAS MARÍTIMAS C/N"
MAPA,"108","REPÚBLICA MEXICANA RUTAS MARÍTIMAS S/N"
ESQUEMA,"201","MICROSCOPIO C/N"
ESQUEMA,"202","MICROSCOPIO S/N"
ESQUEMA,"203","SENTIDO DEL OLFATO C/N"
ESQUEMA,"204","SENTIDO DEL OLFATO S/N"
ESQUEMA,"205","SENTIDO DEL OÍDO C/N"
ESQUEMA,"206","SENTIDO DEL OÍDO S/N"
ESQUEMA,"207","SENTIDO DEL GUSTO C/N"
ESQUEMA,"208","SENTIDO DEL GUSTO S/N"
ESQUEMA,"209","SENTIDO DE LA VISTA C/N"
ESQUEMA,"210","SENTIDO DE LA VISTA S/N"
ESQUEMA,"211","SENTIDO DEL TACTO C/N"
ESQUEMA,"212","SENTIDO DEL TACTO S/N"
ESQUEMA,"213","SISTEMA CEREBRAL C/N"
ESQUEMA,"214","SISTEMA CEREBRAL S/N"
ESQUEMA,"215","CORAZÓN C/N"
ESQUEMA,"216","CORAZÓN S/N"
ESQUEMA,"217","APARATO DIGESTIVO C/N"
ESQUEMA,"218","APARATO DIGESTIVO S/N"
ESQUEMA,"219","SISTEMA OSEO C/N"
ESQUEMA,"220","SISTEMA OSEO S/N"
ESQUEMA,"221","APARATO RESPIRATORIO C/N"
ESQUEMA,"222","APARATO RESPIRATORIO S/N"
ESQUEMA,"223","APARATO CIRCULATORIO C/N"
ESQUEMA,"224","APARATO CIRCULATORIO S/N"
ESQUEMA,"225","CRÁNEO C/N"
ESQUEMA,"226","CRÁNEO S/N"
ESQUEMA,"227","MÚSCULOS FRONTALES C/N"
ESQUEMA,"228","MÚSCULOS FRONTALES S/N"
ESQUEMA,"229","MÚSCULOS POSTERIORES C/N"
ESQUEMA,"230","MÚSCULOS POSTERIORES S/N"
ESQUEMA,"231","SISTEMA NERVIOSO C/N"
ESQUEMA,"232","SISTEMA NERVIOSO S/N"
ESQUEMA,"233","CUERPO HUMANO C/N"
ESQUEMA,"234","CUERPO HUMANO S/N"
ESQUEMA,"235","SISTEMA URINARIO C/N"
ESQUEMA,"236","SISTEMA URINARIO S/N"
ESQUEMA,"237","LOS DIENTES C/N"
ESQUEMA,"238","LOS DIENTES S/N"
ESQUEMA,"239","APARATO EXCRETOR C/N"
ESQUEMA,"240","APARATO EXCRETOR S/N"
ESQUEMA,"241","APARATO REPRODUCTOR MASCULINO C/N"
ESQUEMA,"242","APARATO REPRODUCTOR MASCULINO S/N"
ESQUEMA,"243","APARATO FEMENINO C/N"
ESQUEMA,"244","APARATO FEMENINO S/N"
ESQUEMA,"245","CÉLULA C/N"
ESQUEMA,"246","CÉLULA S/N"
ESQUEMA,"247","GERMINACIÓN C/N"
ESQUEMA,"248","GERMINACIÓN S/N"
ESQUEMA,"249","LA FLOR C/N"
ESQUEMA,"250","LA FLOR S/N"
ESQUEMA,"251","MAQUINA DE ESCRIBIR C/N"
ESQUEMA,"252","MAQUINA DE ESCRIBIR S/N"
ESQUEMA,"253","SISTEMA SOLAR C/N"
ESQUEMA,"254","SISTEMA SOLAR S/N"
ESQUEMA,"255","SISTEMA ENDOCRINO C/N"
ESQUEMA,"256","SISTEMA ENDOCRINO S/N"
ESQUEMA,"257","TECLADO DE LA COMPUTADORA C/N"
ESQUEMA,"258","TECLADO DE LA COMPUTADORA S/N"
ESQUEMA,"259","LA COMPUTADORA C/N"
CROMO,"1 ","Adolfo López Mateos"
CROMO,"2 ","Agustín de Iturbide"
CROMO,"3 ","Agustín Melgar"
CROMO,"4 ","Alvaro Obregón"
CROMO,"5 ","Benito Juárez"
CROMO,"6 ","Cristóbal Colón"
CROMO,"7 ","Cuauhtémoc"
CROMO,"8 ","Emiliano Zapata"
CROMO,"9 ","Fernando Montes de Oca"
CROMO,"10","Francisco González Bocanegra"
CROMO,"11","Francisco I madero (Francisco Ignacio Madero)"
CROMO,"12","Francisco Marquez"
CROMO,"13","Francisco Villa (Doroteo Arango)"
CROMO,"14","Guadalupe Victoria"
CROMO,"15","Hermenegildo Galeana"
CROMO,"16","Hernán Cortes"
CROMO,"17","Ignacio Aldama"
CROMO,"18","Ignacio Allende"
CROMO,"19","Ignacio Zaragoza"
CROMO,"20","Jaime Nunó"
CROMO,"21","José Maria Morelos"
CROMO,"22","José Maria Pino Suárez"
CROMO,"23","Josefa Ortiz de Domínguez"
CROMO,"24","Juan Aldama"
CROMO,"25","Juan de la Barrera"
CROMO,"26","Juan Escutia"
CROMO,"27","Lázaro Cárdenas"
CROMO,"28","Mariano Matamoros"
CROMO,"29","Miguel Hidalgo"
CROMO,"30","Nezahualcoyotl"
CROMO,"31","Nicolás Bravo"
CROMO,"32","Octavio Paz"
CROMO,"33","Pablo Galeana"
CROMO,"34","Porfirio Díaz"
CROMO,"35","Simón Bolívar"
CROMO,"36","Sor Juana Inés de la Cruz"
CROMO,"37","Venustiano Carranza"
CROMO,"38","Vicente Guerrero"
CROMO,"39","Vicente Suárez"
BIOGRAFIA,"A1","Abasolo, Mariano"
BIOGRAFIA,"A2","Abreu Gomez, Emilio"
BIOGRAFIA,"A3","Acamapichtli"
BIOGRAFIA,"A4","Acuña, Manuel"
BIOGRAFIA,"A5","Adriano, Publio Elio"
BIOGRAFIA,"A6","Aguilar, Cándido"
BIOGRAFIA,"A7","Aguilar, Fray Jerónimo de"
BIOGRAFIA,"A8","Aguilar, Lauro"
BIOGRAFIA,"A9","Agustín de Hipona, San"
BIOGRAFIA,"A10","Ahuízotl"
BIOGRAFIA,"A11","Akutagawa, Ryūnosuke (Ryunosoke)"
BIOGRAFIA,"A12","Alamán, Lucas"
BIOGRAFIA,"A13","Alarcón, Pedro Antonio de"
BIOGRAFIA,"A14","Alatorre, Ignacio"
BIOGRAFIA,"A15","Alatriste, Miguel Cástulo"
BIOGRAFIA,"A16","Albéniz Isaac"
BIOGRAFIA,"A17","Alberti, Rafael"
BIOGRAFIA,"A18","Alcalá, Macedonio"
BIOGRAFIA,"A19","Alcalá y Barriga, Antonio Fray"
BIOGRAFIA,"A20","Alcocer, Vidal"
BIOGRAFIA,"A21","Alcott, Louisa May"
BIOGRAFIA,"A22","Aldama, Ignacio"
BIOGRAFIA,"A23","Aldama, Juan"
BIOGRAFIA,"A24","Aldrin, Edwin E"
BIOGRAFIA,"A25","Alegre, Francisco Javier"
BIOGRAFIA,"A26","Alejandro II"
BIOGRAFIA,"A27","Alemán, Valdés, Miguel"
BIOGRAFIA,"A28","Alessio Robles, Vito"
BIOGRAFIA,"A29","Alfaro Siqueiros, David"
BIOGRAFIA,"A30","Alfonso X (El sabio)"
BIOGRAFIA,"A31","Alhóndiga de Granaditas"
BIOGRAFIA,"A32","Allende, Ignacio"
BIOGRAFIA,"A33","Allende, Salvador"
BIOGRAFIA,"A34","Almagro, Diego de"
BIOGRAFIA,"A35","Almonte, Juan Nepomuceno"
BIOGRAFIA,"A36","Altamirano, Ignacio Manuel"
BIOGRAFIA,"A37","Alvarado, Pedro de"
BIOGRAFIA,"A38","Alvarado, Salvador"
BIOGRAFIA,"A39","Álvarez, Juan"
BIOGRAFIA,"A40","Álvarez Cabral, Pedro"
BIOGRAFIA,"A41","Alzate, Jose Antonio"
BIOGRAFIA,"A42","Alzheimer, Alois"
BIOGRAFIA,"A43","Ampère, André Marie"
BIOGRAFIA,"A44","Anaxágoras"
BIOGRAFIA,"A45","Anaximandro de Mileto"
BIOGRAFIA,"A46","Anaxímenes de Mileto"
BIOGRAFIA,"A47","Anaya, Pedro Ma"
BIOGRAFIA,"A48","Ancona, Eligio"
BIOGRAFIA,"A49","Andersen, Hans Christian"
BIOGRAFIA,"A50","Andreiev, Leónidas"
BIOGRAFIA,"A51","Angeles, Felipe"
BIOGRAFIA,"A52","Anibal"
BIOGRAFIA,"A53","Anitúa, Fanny"
BIOGRAFIA,"A54","Annan, Kofi"
BIOGRAFIA,"A55","Antuñano, Esteban de"
BIOGRAFIA,"A56","Aparicio, Sebastian de"
BIOGRAFIA,"A57","Apollinaire, Guillaume"
BIOGRAFIA,"A58","Apolonio de Perga"
BIOGRAFIA,"A59","Arboleda, Julio"
BIOGRAFIA,"A60","Arcadio Pagaza, Joaquín"
BIOGRAFIA,"A61","Arco, Juana de"
BIOGRAFIA,"A62","Argüelles, Hugo"
BIOGRAFIA,"A63","Ariosto, Ludovico"
BIOGRAFIA,"A64","Arista, Mariano"
BIOGRAFIA,"A65","Aristarco de Samos"
BIOGRAFIA,"A66","Aristófanes"
BIOGRAFIA,"A67","Aristóteles"
BIOGRAFIA,"A68","Armstrong, Neil A"
BIOGRAFIA,"A69","Arquímedes"
BIOGRAFIA,"A70","Arreola, Juan Jose"
BIOGRAFIA,"A71","Arrhenius, Svante August"
BIOGRAFIA,"A72","Arriaga, Ponciano"
BIOGRAFIA,"A73","Arteaga, José Maria"
BIOGRAFIA,"A74","Artigas, J Gervasio"
BIOGRAFIA,"A75","Ascencio, Alquisiras Pedro"
BIOGRAFIA,"A76","Asclepio"
BIOGRAFIA,"A77","Asimov, Isaac"
BIOGRAFIA,"A78","Asurbanipal (Assurbanipal)"
BIOGRAFIA,"A79","Aston, Francis W"
BIOGRAFIA,"A80","Asturias, Miguel Ángel"
BIOGRAFIA,"A81","Atahualpa"
BIOGRAFIA,"A82","Atila"
BIOGRAFIA,"A83","Averroes"
BIOGRAFIA,"A84","Ávila Camacho, Manuel"
BIOGRAFIA,"A85","Ávila Camacho, Maximino"
BIOGRAFIA,"A86","Avogadro, Amadeo"
BIOGRAFIA,"A87","Axayácatl"
BIOGRAFIA,"A88","Azuela, Mariano"
BIOGRAFIA,"A89","Azueta, José"
BIOGRAFIA,"B1","Babbage, Charles"
BIOGRAFIA,"B2","Baca Calderón, Esteban"
BIOGRAFIA,"B3","Bach, Juan Sebastián"
BIOGRAFIA,"B4","Bacón, Francisco"
BIOGRAFIA,"B5","Bacón, Roger"
BIOGRAFIA,"B6","Balákirev, Mili Alekséievich/Alexeievich"
BIOGRAFIA,"B7","Balbuena, Bernardo de"
BIOGRAFIA,"B8","Balderas, Lucas"
BIOGRAFIA,"B9","Ban Ki-Moon"
BIOGRAFIA,"B10","Balzac, Honorato de"
BIOGRAFIA,"B11","Bandera de México"
BIOGRAFIA,"B12","Banting, Frederick Grant"
BIOGRAFIA,"B13","Baptista, Van Helmont Jan"
BIOGRAFIA,"B14","Baroja, Pío"
BIOGRAFIA,"B15","Bartók, Béla"
BIOGRAFIA,"B16","Barragán, Miguel"
BIOGRAFIA,"B17","Barreda, Gabino"
BIOGRAFIA,"B18","Barrera, Juan de la"
BIOGRAFIA,"B19","Bassols, Narciso"
BIOGRAFIA,"B20","Batalla de Chapultepec"
BIOGRAFIA,"B21","Bateson, William"
BIOGRAFIA,"B22","Baudelaire, Charles"
BIOGRAFIA,"B23","Bautista Ceballos, Juan"
BIOGRAFIA,"B24","Bazaine, Aquiles (François Achille Bazaine)"
BIOGRAFIA,"B25","Baz Prada, Dr. Gustavo"
BIOGRAFIA,"B26","Beaumarchais, Pierre A. de"
BIOGRAFIA,"B27","Beauvoir, Simone de"
BIOGRAFIA,"B28","Bécquer, Gustavo Adolfo"
BIOGRAFIA,"B29","Becquerel, Henri"
BIOGRAFIA,"B30","Beckett, Samuel"
BIOGRAFIA,"B31","Beethoven, Ludwig Van"
BIOGRAFIA,"B32","Behring, Emil Von"
BIOGRAFIA,"B33","Béistegui, Concepción"
BIOGRAFIA,"B34","Beltrán, Enrique"
BIOGRAFIA,"B35","Beltrán, de Guzmán Nuño"
BIOGRAFIA,"B36","Bell, Alexander Graham"
BIOGRAFIA,"B37","Bellini, Vicente"
BIOGRAFIA,"B38","Bello, Andrés"
BIOGRAFIA,"B39","Benalcázar, Sebastián de (Belalcázar)"
BIOGRAFIA,"B40","Benavente, Toribio de ""Motolinia"""
BIOGRAFIA,"B41","Benavente, Jacinto"
BIOGRAFIA,"B42","Benedetti, Mario"
BIOGRAFIA,"B43","Benedicto XVI"
BIOGRAFIA,"B44","Benitez, Fernando"
BIOGRAFIA,"B45","Benz, Karl Friedrich"
BIOGRAFIA,"B46","Berceo, Gonzalo de"
BIOGRAFIA,"B47","Berg, Alban"
BIOGRAFIA,"B48","Bergson, Henri-Louis (Henry)"
BIOGRAFIA,"B49","Bering, Vitus Jonassen"
BIOGRAFIA,"B50","Berkeley, George"
BIOGRAFIA,"B51","Berlioz, Luis Héctor"
BIOGRAFIA,"B52","Bernal Jiménez, Miguel"
BIOGRAFIA,"B53","Bernard, Claudio"
BIOGRAFIA,"B54","Bernoulli, Daniel"
BIOGRAFIA,"B55","Berriozábal, Felipe"
BIOGRAFIA,"B56","Berthelot, Pierre Eugène Marcellin"
BIOGRAFIA,"B57","Berzelius, Jöns Jakob"
BIOGRAFIA,"B58","Bessemer, Henry"
BIOGRAFIA,"B59","Bethe, Hans Albrecht"
BIOGRAFIA,"B60","Bismarck, Otto Von"
BIOGRAFIA,"B61","Bizet, Jorge"
BIOGRAFIA,"B62","Black, Joseph"
BIOGRAFIA,"B63","Blake, William"
BIOGRAFIA,"B64","Blackwell, Elizabeth"
BIOGRAFIA,"B65","Blanco, Lucio"
BIOGRAFIA,"B66","Blanco, Othón P."
BIOGRAFIA,"B67","Blasco Ibáñez, Vicente"
BIOGRAFIA,"B68","Bocanegra, José Ma."
BIOGRAFIA,"B69","Boccaccio, Juan"
BIOGRAFIA,"B70","Bohr, Niels Henrik David"
BIOGRAFIA,"B71","Bolivar, Simón"
BIOGRAFIA,"B72","Boltzmann, Ludwig"
BIOGRAFIA,"B73","Bolyai, János"
BIOGRAFIA,"B74","Bolzano, Bernhard"
BIOGRAFIA,"B75","Bonaparte, Napoleón"
BIOGRAFIA,"B76","Bonifaz Nuño, Rubén"
BIOGRAFIA,"B77","Bonilla, Juan Crisóstomo"
BIOGRAFIA,"B78","Bondone, Giotto di"
BIOGRAFIA,"B79","Boole, George"
BIOGRAFIA,"B80","Bordet, Jules"
BIOGRAFIA,"B81","Borges, Jorge Luis"
BIOGRAFIA,"B82A","Borgia, Lucrecia"
BIOGRAFIA,"B82B","Borlaug, Norman"
BIOGRAFIA,"B83","Born, Max"
BIOGRAFIA,"B84","Borodin, Alexander"
BIOGRAFIA,"B85","Bosco, Hieronymus Bosch, El (Jheronimus van Aken/Joen/Bosch)"
BIOGRAFIA,"B86","Boscán, Juan"
BIOGRAFIA,"B87","Bosch, Carl"
BIOGRAFIA,"B88","Botticelli, Sandro (Boticelli)"
BIOGRAFIA,"B89","Boturini Benaducci, Lorenzo"
BIOGRAFIA,"B90","Boutros Ghali, Boutros (Butros)"
BIOGRAFIA,"B91","Boyle, Robert"
BIOGRAFIA,"B92","Bragg, Sir William Henry"
